genus,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Acidocella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0000500005000046e-05,0.0,2e-05,0.0,2.000020000200002e-05,1.6000128001024008e-05,1.2000120001200012e-05,1.0000080000640006e-05,2.400014400086401e-05,1.3000104000832007e-05,6.188208390129087e-06,1.4437676861081346e-05,8.255040277991764e-06,1.2372862299194118e-05,1.2376009874240668e-05
Acidomonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,1.0000060000360005e-06,1.0000080000640005e-06,0.0,0.0,1.3758400463319607e-06,1.3747624776882351e-06,0.0
Acidomyces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,2.000016000128001e-06,4.000024000144001e-06,3.000024000192002e-06,2.062736130043029e-06,0.0,1.3758400463319607e-06,1.3747624776882351e-06,1.375112208248963e-06
Acidothermus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000240001920015e-06,1.000010000100001e-06,0.0,2.000012000072001e-06,1.0000080000640005e-06,0.0,0.0,6.879200231659802e-07,2.7495249553764707e-06,0.0
Acidovorax,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0,0.0,4.000040000400004e-05,0.00014000000000000001,9e-05,5e-05,6.000060000600006e-05,7.600060800486404e-05,0.00012000120001200012,7.700061600492804e-05,0.00011400068400410403,8.600068800550405e-05,6.325724132131956e-05,0.0001320016170156009,0.00011625848391505069,8.935956104973529e-05,9.969563509804981e-05
Acineta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acinetobacter,0.002,0.001,0.0,0.002,0.001,0.0023,0.0014,0.0012000000000000001,0.0018,0.001,0.001440014400144001,0.0015400000000000001,0.00119,0.00092,0.001420014200142001,0.0014210113680908686,0.0014950149501495012,0.0013550108400865685,0.0013070078420470003,0.0014440115520923046,0.001485857592340924,0.001374329335490501,0.0013228702045480056,0.001481306569709,0.0013207952760230018
Acionnavirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Acleris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acrasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,1.0000080000640005e-06,0.0,0.0,0.0,6.873812388441177e-07,6.875561041244814e-07
Acremonium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3747624776882351e-06,0.0
Acrobasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acrocarpospora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,1.0000080000640005e-06,2.000012000072001e-06,6.000048000384003e-06,6.87578710014343e-07,6.875084219562546e-07,2.0637600694979405e-06,3.436906194220588e-06,1.3751122082489629e-06
Acrocera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acrochaetium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Acrolepiopsis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acromyrmex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.3750168439125092e-06,2.7516800926639214e-06,0.0,6.875561041244814e-07
Acronicta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acropolitis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acropora,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0001,3.000030000300003e-05,5e-05,4e-05,5e-05,0.00011000110001100011,3.500028000224002e-05,4.500045000450004e-05,2.9000232001856013e-05,4.000024000144001e-05,3.900031200249602e-05,3.6441671630760175e-05,4.743808111498157e-05,2.8204720949805195e-05,3.711858689758235e-05,4.537870287221578e-05
Acrosorium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acrothesaurum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acrothrix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actibacterium,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0001,0.0002,0.0005,0.00017000170001700018,0.00026000000000000003,0.00018,0.0001,0.00013000130001300015,0.00019500156001248009,0.0002150021500215002,0.00022200177601420812,0.00018200109200655203,0.00016100128801030408,0.00018289593686381523,0.0001911273413038388,0.00019468136655597244,0.0002343970024458441,0.00018839037253010792
Actinacidiphila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,0.0,7.000056000448003e-06,7.000070000700007e-06,1.3000104000832007e-05,1.2000072000432006e-05,1.1000088000704007e-05,1.2376416780258173e-05,8.250101063475055e-06,1.5822160532817547e-05,6.873812388441176e-06,1.1688453770116186e-05
Actinarchaeum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actinastrum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Actinia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,2e-05,0.0,1e-05,0.0,1.6000128001024008e-05,1.4000140001400014e-05,1.700013600108801e-05,3.0000180001080007e-05,1.2000096000768006e-05,1.3063995490272516e-05,9.625117907387564e-06,1.4446320486485586e-05,1.8559293448791176e-05,1.443867818661411e-05
Actinidia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,3.000024000192002e-06,1.000010000100001e-06,1.0000080000640005e-06,2.000012000072001e-06,2.000016000128001e-06,2.750314840057372e-06,4.125050531737528e-06,2.751680092663921e-06,4.124287433064706e-06,1.3751122082489629e-06
Actiniopteris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Actinoallomurus,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,1.000010000100001e-05,5e-05,3.0000000000000004e-05,0.0,2.000020000200002e-05,2.000016000128001e-05,2.3000230002300022e-05,2.8000224001792016e-05,2.3000138000828006e-05,3.1000248001984015e-05,2.200251872045898e-05,2.4750303190425167e-05,3.370808113513303e-05,3.711858689758235e-05,3.094002468560167e-05
Actinoalloteichus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,3.0000300003000026e-06,3.0000240001920015e-06,2.000012000072001e-06,1.0000080000640005e-06,2.062736130043029e-06,1.3750168439125092e-06,2.7516800926639214e-06,1.3747624776882351e-06,3.4377805206224074e-06
Actinobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0002,0.0,0.0,3.0000000000000004e-05,0.0,1.000010000100001e-05,1.4000112000896008e-05,1.000010000100001e-05,1.1000088000704007e-05,8.000048000288004e-06,1.6000128001024008e-05,7.563365810157773e-06,1.3750168439125092e-05,1.3070480440153625e-05,1.3060243538038235e-05,1.6501346498987556e-05
Actinobaculum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,1.0000060000360005e-06,2.000016000128001e-06,6.87578710014343e-07,0.0,6.879200231659802e-07,0.0,2.062668312373444e-06
Actinocatenispora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,0.0,1.0000080000640005e-06,2.000020000200002e-06,2.000016000128001e-06,5.000030000180002e-06,1.0000080000640005e-06,1.375157420028686e-06,2.062525265868764e-06,4.815440162161862e-06,3.4369061942205884e-06,6.875561041244814e-07
Actinocorallia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,1.000010000100001e-06,3.0000240001920015e-06,2.000012000072001e-06,1.0000080000640005e-06,3.4378935500717147e-06,1.3750168439125092e-06,3.4396001158299015e-06,2.062143716532353e-06,3.4377805206224074e-06
Actinocrinis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,6.873812388441177e-07,0.0
Actinocrispum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,6.87578710014343e-07,0.0,6.879200231659802e-07,2.062143716532353e-06,1.375112208248963e-06
Actinocyclus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,2.000020000200002e-05,7.000000000000001e-05,5e-05,4e-05,0.0,2.0000160001280012e-05,1.0000100001000012e-05,2.0000160001280012e-05,9.000054000324003e-06,2.300018400147201e-05,9.626101940200803e-06,1.2375151595212585e-05,1.5134240509651568e-05,1.3060243538038237e-05,1.3751122082489631e-05
Actinokineospora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,2e-05,0.0,1e-05,0.0,1.0000080000640006e-05,9.000090000900008e-06,9.000072000576005e-06,4.000024000144002e-06,3.0000240001920015e-06,5.500629680114744e-06,1.031262632934382e-05,1.2382560416987647e-05,9.623337343817647e-06,3.4377805206224074e-06
Actinomadura,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0001,0.0,0.0,6.000060000600006e-05,9e-05,6e-05,4e-05,5.0000500005000046e-05,3.800030400243202e-05,2.7000270002700027e-05,4.700037600300802e-05,4.100024600147602e-05,4.1000328002624024e-05,4.606777357096098e-05,4.4000539005200294e-05,4.953024166795058e-05,4.8804067957932354e-05,3.8503141830970966e-05
Actinomarinicola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,1e-05,0.0,1.000010000100001e-05,1.0000080000640006e-05,9.00009000090001e-06,5.000040000320002e-06,1.5000090000540004e-05,4.000032000256002e-06,6.87578710014343e-06,8.250101063475055e-06,1.1694640393821666e-05,2.0621437165323528e-05,8.250673249493778e-06
Actinomortierella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,7.000056000448004e-06,2.000020000200002e-06,6.000048000384003e-06,6.000036000216002e-06,6.000048000384002e-06,4.125472260086058e-06,6.187575797606291e-06,4.8154401621618615e-06,8.248574866129412e-06,4.125336624746889e-06
Actinomyces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,1e-05,1e-05,2e-05,4.000040000400004e-05,1.1000088000704005e-05,1.6000160001600015e-05,1.1000088000704007e-05,1.4000084000504006e-05,1.0000080000640006e-05,8.938523230186459e-06,1.3750168439125092e-05,1.719800057914951e-05,1.5809768493414705e-05,1.6501346498987556e-05
Actinomycetospora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,2e-05,0.0,3.0000000000000004e-05,5.0000500005000046e-05,8.000064000512004e-06,1.8000180001800016e-05,9.000072000576005e-06,9.000054000324003e-06,1.0000080000640006e-05,1.1001259360229487e-05,4.812558953693783e-06,1.857384062548147e-05,1.0998099821505883e-05,1.375112208248963e-05
Actinophrys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Actinophytocola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000030000300003e-05,5.000040000320003e-06,8.000080000800008e-06,8.000064000512004e-06,1.0000060000360004e-05,9.000072000576005e-06,9.626101940200802e-06,1.031262632934382e-05,1.2382560416987647e-05,4.8116686719088236e-06,4.125336624746889e-06
Actinoplanes,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0002,0.0,0.0,1.000010000100001e-05,4e-05,2e-05,2e-05,2.000020000200002e-05,2.300018400147201e-05,2.200022000220002e-05,2.300018400147201e-05,1.900011400068401e-05,2.6000208001664014e-05,2.7503148400573718e-05,1.5812693704993856e-05,2.545304085714127e-05,1.7184530971102942e-05,1.8564014811361e-05
Actinopolymorpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,3.0000000000000004e-05,5.000050000500006e-05,1.2000096000768006e-05,8.000080000800008e-06,6.000048000384004e-06,1.3000078000468004e-05,2.000016000128001e-06,7.563365810157773e-06,1.1687643173256328e-05,6.1912802084938224e-06,1.443500601572647e-05,2.0626683123734445e-06
Actinopolyspora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,2.000016000128001e-06,2.000012000072001e-06,1.0000080000640005e-06,1.375157420028686e-06,0.0,1.3758400463319605e-06,6.873812388441177e-07,2.0626683123734445e-06
Actinoptychus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,0.0,0.0,0.0,1.0000080000640005e-06,2.000020000200002e-06,0.0,0.0,0.0,6.87578710014343e-07,0.0,6.879200231659802e-07,0.0,0.0
Actinorhabdospora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.0000060000360005e-06,1.0000080000640005e-06,6.87578710014343e-07,0.0,0.0,6.873812388441177e-07,0.0
Actinorugispora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,6.879200231659802e-07,6.873812388441177e-07,0.0
Actinospica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000040000320003e-06,1.000010000100001e-06,3.0000240001920015e-06,0.0,4.000032000256002e-06,1.375157420028686e-06,2.7500336878250184e-06,6.879200231659802e-07,1.3747624776882353e-06,2.0626683123734445e-06
Actinosynnema,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,0.0,4.000040000400004e-06,1.0000080000640005e-06,2.000012000072001e-06,1.0000080000640005e-06,0.0,0.0,1.3758400463319607e-06,6.873812388441177e-07,2.0626683123734445e-06
Actinotalea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.000010000100001e-05,1e-05,0.0,1e-05,1.000010000100001e-05,1.4000112000896006e-05,5.000050000500005e-06,8.000064000512004e-06,8.000048000288004e-06,4.000032000256002e-06,4.125472260086058e-06,7.562592641518801e-06,9.630880324323725e-06,8.248574866129412e-06,8.250673249493778e-06
Actinotignum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,1.3758400463319605e-06,6.873812388441177e-07,0.0
Actinotrichia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actirhodobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,3e-05,2e-05,1e-05,0.0,3.0000240001920018e-05,3.4000340003400034e-05,5.100040800326403e-05,4.400026400158401e-05,4.100032800262402e-05,3.575409292074584e-05,4.056299689541902e-05,3.0268481019303133e-05,3.780596813642646e-05,3.575291741447304e-05
Actomonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1e-05,1.000010000100001e-05,5.000040000320002e-06,4.000040000400004e-06,4.000032000256002e-06,8.000048000288002e-06,9.000072000576005e-06,4.813050970100402e-06,4.812558953693784e-06,6.191280208493823e-06,4.811668671908823e-06,2.0626683123734445e-06
Aculus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acutalibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000012000072001e-06,0.0,0.0,0.0,1.3758400463319607e-06,0.0,1.3751122082489629e-06
Acuticoccus,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,4.000040000400004e-05,2e-05,3.0000000000000004e-05,9e-05,1.000010000100001e-05,4.700037600300802e-05,3.400034000340003e-05,3.800030400243202e-05,3.200019200115201e-05,5.400043200345602e-05,3.437893550071715e-05,3.7812963207594003e-05,2.682888090347323e-05,3.849334937527059e-05,4.194092235159337e-05
Acyrthosiphon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,4.000032000256002e-06,1.000010000100001e-06,5.000040000320002e-06,7.000042000252001e-06,1.4000112000896006e-05,1.0313680650215146e-05,4.125050531737528e-06,8.942960301157746e-06,4.811668671908823e-06,4.125336624746889e-06
Acytostelium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,3e-05,3.0000300003000036e-05,3.0000240001920018e-05,2.000020000200002e-05,2.3000184001472008e-05,2.400014400086401e-05,1.700013600108801e-05,3.437893550071715e-05,2.4062794768468913e-05,1.4446320486485586e-05,4.1242874330647056e-05,1.7876458707236518e-05
Adalia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adelges,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000030000300003e-06,1.0000080000640005e-06,3.000018000108001e-06,1.0000080000640005e-06,3.437893550071715e-06,2.062525265868764e-06,2.751680092663922e-06,2.062143716532353e-06,2.7502244164979258e-06
Adelpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adelphocoris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adenocystis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Adenoides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adenophora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adhaeretor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,8.000080000800008e-05,2e-05,9e-05,0.0,1.000010000100001e-05,3.600028800230402e-05,2.4000240002400024e-05,3.300026400211202e-05,4.900029400176402e-05,3.700029600236802e-05,3.437893550071715e-05,2.4750303190425167e-05,3.370808113513303e-05,2.9557393270297057e-05,3.781558572684648e-05
Adhaeribacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,8.000080000800008e-05,6e-05,7.000000000000001e-05,3.0000000000000004e-05,0.00012000120001200013,6.800054400435204e-05,6.500065000650006e-05,7.200057600460804e-05,6.800040800244802e-05,7.000056000448004e-05,6.050692648126219e-05,8.662606116648809e-05,6.67282422471001e-05,6.805074264556764e-05,9.075740574443155e-05
Adiantum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,3.0000000000000004e-05,2e-05,1.000010000100001e-05,9.000072000576005e-06,1.600016000160002e-05,2.000016000128001e-05,2.50001500009e-05,1.0000080000640006e-05,1.7877046460372918e-05,1.1000134751300074e-05,1.444632048648559e-05,1.5809768493414705e-05,1.7876458707236518e-05
Adineta,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0002,4.000040000400004e-05,3e-05,6e-05,1e-05,7.000070000700007e-05,3.300026400211202e-05,3.100031000310003e-05,4.1000328002624024e-05,3.3000198001188005e-05,4.200033600268802e-05,4.400503744091795e-05,3.5750437941725244e-05,3.9211441320460876e-05,4.330501804717941e-05,5.019159560108715e-05
Adlercreutzia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,2.000016000128001e-06,0.0,2.000016000128001e-06,6.87578710014343e-07,1.3750168439125092e-06,0.0,0.0,6.875561041244814e-07
Adonisia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,2.000020000200002e-05,1e-05,1e-05,0.0,0.0,4.000032000256002e-06,2.000020000200002e-06,6.000048000384003e-06,6.000036000216002e-06,4.000032000256002e-06,3.437893550071715e-06,2.7500336878250184e-06,1.3758400463319607e-06,2.7495249553764707e-06,9.62578545774274e-06
Aduncisulcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,5.0000500005000046e-05,0.0,0.0,2e-05,1.000010000100001e-05,1.3000104000832009e-05,1.5000150001500016e-05,1.0000080000640006e-05,1.1000066000396002e-05,9.000072000576005e-06,7.563365810157775e-06,9.625117907387564e-06,5.503360185327843e-06,1.168548106035e-05,1.1000897665991705e-05
Advenella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,2e-05,0.0,1.000010000100001e-05,4.000032000256002e-06,7.000070000700006e-06,2.6000208001664017e-05,1.7000102000612007e-05,1.1000088000704005e-05,6.8757871001434295e-06,1.1687643173256328e-05,1.2382560416987647e-05,1.0310718582661764e-05,6.188004937120333e-06
Aedes,0.0,0.0,0.0,0.0,0.0,0.0003,0.0001,0.0,0.0001,0.0,2.000020000200002e-05,3.0000000000000004e-05,0.0,0.0,3.0000300003000036e-05,1.700013600108801e-05,6.000060000600006e-06,8.000064000512004e-06,1.4000084000504003e-05,6.000048000384002e-06,1.7877046460372918e-05,1.1000134751300074e-05,1.5822160532817547e-05,1.2372862299194117e-05,1.375112208248963e-05
Aedoeadaptatus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,1.0000060000360005e-06,0.0,0.0,1.3750168439125092e-06,0.0,0.0,2.0626683123734445e-06
Aegicerativicinus,0.0,0.0,0.0,0.0,0.001,0.0001,0.0001,0.0,0.0001,0.0001,6.000060000600007e-05,4e-05,6e-05,8e-05,4.000040000400004e-05,4.500036000288002e-05,4.900049000490005e-05,5.000040000320002e-05,3.3000198001188005e-05,3.600028800230402e-05,3.919198647081755e-05,3.850047162955026e-05,4.471480150578872e-05,4.399239928602353e-05,4.2628478455717854e-05
Aegilops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,2.000012000072001e-06,0.0,2.062736130043029e-06,2.7500336878250184e-06,2.751680092663922e-06,2.062143716532353e-06,6.875561041244814e-07
Aegirvirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.062736130043029e-06,0.0,0.0,0.0,0.0
Aegla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
