family,1000_1_nt_rpm,1000_2_nt_rpm,1000_3_nt_rpm,1000_4_nt_rpm,1000_5_nt_rpm,10000_1_nt_rpm,10000_2_nt_rpm,10000_3_nt_rpm,10000_4_nt_rpm,10000_5_nt_rpm,100000_1_nt_rpm,100000_2_nt_rpm,100000_3_nt_rpm,100000_4_nt_rpm,100000_5_nt_rpm,1000000_1_nt_rpm,1000000_2_nt_rpm,1000000_3_nt_rpm,1000000_4_nt_rpm,1000000_5_nt_rpm,10000000_1_nt_rpm,10000000_2_nt_rpm,10000000_3_nt_rpm,10000000_4_nt_rpm,10000000_5_nt_rpm
Blastochloridaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,1e-05,3e-05,1e-05,2.000020000200002e-05,1.800014400115201e-05,1.800018000180002e-05,2.6000208001664014e-05,1.9000114000684002e-05,2.3000184001472015e-05,2.2690097430473318e-05,2.3375286346512656e-05,2.1325520718145394e-05,1.718453097110294e-05,6.875561041244815e-06
Blastocladiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,6.873812388441177e-07,6.875561041244814e-07
Blastocystidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,5.000040000320003e-06,5.000050000500005e-06,4.000032000256002e-06,8.000048000288e-06,2.000016000128001e-06,4.813050970100401e-06,2.062525265868764e-06,2.063760069497941e-06,2.062143716532353e-06,6.875561041244815e-06
Blattabacteriaceae,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0004,0.0001,0.0001,3.000030000300003e-05,7.000000000000001e-05,3e-05,3e-05,5.0000500005000046e-05,6.600052800422403e-05,8.80008800088001e-05,6.600052800422402e-05,7.000042000252002e-05,0.00010200081600652805,7.35709219715347e-05,8.18135022127943e-05,6.535240220076814e-05,0.00010379456706546177,8.663206911968466e-05
Blattellidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,6.879200231659802e-07,0.0,6.875561041244814e-07
Blattidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Blechnaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blepharismidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bodonidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,1.0000060000360005e-06,0.0,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,6.875561041244814e-07
Bogoriellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.000010000100001e-05,8.000064000512004e-06,5.000050000500005e-06,8.000064000512004e-06,1.2000072000432004e-05,8.000064000512004e-06,4.8130509701004e-06,8.93760948543131e-06,8.942960301157746e-06,3.436906194220588e-06,8.938229353618259e-06
Bolbitiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boldiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boletaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boletinellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolinopsidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bombycidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,0.0,0.0,1.000010000100001e-05,4.000032000256002e-06,4.000040000400004e-06,7.000056000448003e-06,2.000012000072001e-06,5.000040000320003e-06,2.062736130043029e-06,4.125050531737528e-06,3.4396001158299015e-06,2.062143716532353e-06,3.4377805206224074e-06
Bombyliidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,1e-05,2e-05,3.000030000300003e-05,1.5000120000960007e-05,1.4000140001400013e-05,1.6000128001024008e-05,9.000054000324003e-06,1.2000096000768006e-05,1.7877046460372918e-05,1.5125185283037604e-05,1.1006720370655684e-05,2.1996199643011762e-05,1.5813790394863074e-05
Bondarzewiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000024000192002e-06,4.000040000400004e-06,4.000032000256002e-06,2.000012000072001e-06,0.0,3.437893550071715e-06,2.7500336878250184e-06,2.063760069497941e-06,3.436906194220588e-06,6.188004937120333e-06
Boniniidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Bonnemaisoniaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,1.0000080000640005e-06,0.0,1.3750168439125092e-06,6.879200231659802e-07,0.0,0.0
Boodleaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Boraginaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borealophlyctidaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boreohydridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Borreliaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,1e-05,2e-05,0.0,6.000048000384003e-06,3.0000300003000026e-06,1.1000088000704005e-05,1.0000060000360006e-05,9.000072000576005e-06,6.188208390129087e-06,4.812558953693783e-06,1.2382560416987647e-05,8.935956104973529e-06,4.81289272887137e-06
Boseaceae,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.00012000120001200013,0.00012,9e-05,7.000000000000001e-05,0.00012000120001200012,8.000064000512003e-05,6.700067000670007e-05,9.400075200601605e-05,9.200055200331202e-05,8.800070400563204e-05,8.182186649170682e-05,7.562592641518801e-05,7.498328252509186e-05,9.829551715470882e-05,8.319428859906225e-05
Bosminidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,0.0
Bostrichidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botrydiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botryobasidiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botryochloridaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botryosphaeriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000030000300003e-05,1e-05,1e-05,1e-05,2.000020000200002e-05,2.000016000128001e-06,6.000060000600006e-06,2.000016000128001e-06,3.0000180001080015e-06,0.0,2.062736130043029e-06,6.187575797606291e-06,4.127520138995882e-06,2.7495249553764707e-06,3.4377805206224074e-06
Brachionidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1e-05,0.0,0.0,3.000030000300003e-05,1.4000112000896006e-05,1.2000120001200012e-05,1.1000088000704005e-05,3.0000180001080015e-06,3.0000240001920015e-06,1.2376416780258173e-05,1.650020212695011e-05,1.0318800347489704e-05,6.873812388441176e-06,1.1688453770116186e-05
Brachybasidiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,2.000016000128001e-06,1.375157420028686e-06,6.875084219562546e-07,0.0,0.0,0.0
Brachyspiraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,9.00009000090001e-06,4.000032000256002e-06,3.0000180001080015e-06,5.000040000320003e-06,4.125472260086058e-06,4.812558953693783e-06,7.567120254825784e-06,4.8116686719088236e-06,2.7502244164979258e-06
Brachytheciaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Braconidae,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,4.000040000400004e-05,0.00011,4e-05,0.00043000000000000004,0.000350003500035,2.9000232001856013e-05,1.5000150001500015e-05,1.5000120000960009e-05,1.2000072000432004e-05,1.900015200121601e-05,1.856462517038726e-05,2.337528634651266e-05,1.926176064864745e-05,2.1996199643011765e-05,2.0626683123734445e-05
Bracteacoccaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,1.0000080000640005e-06,3.0000180001080015e-06,2.000016000128001e-06,2.062736130043029e-06,1.3750168439125092e-06,0.0,1.3747624776882351e-06,0.0
Bradymonadaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,2e-05,2e-05,3e-05,2.000020000200002e-05,2.300018400147201e-05,1.7000170001700017e-05,1.4000112000896006e-05,1.7000102000612004e-05,1.4000112000896006e-05,1.3751574200286864e-05,1.925023581477513e-05,1.1694640393821668e-05,1.2372862299194115e-05,1.375112208248963e-05
Brahmaeidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brassicaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000030000300003e-05,2e-05,4e-05,4e-05,1.000010000100001e-05,4.9000392003136025e-05,4.000040000400004e-05,3.400027200217602e-05,3.7000222001332016e-05,3.600028800230402e-05,5.1568403251075725e-05,3.231289583194396e-05,3.645976122779696e-05,4.399239928602353e-05,3.5065361310348553e-05
Brentidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Brevibacteriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,3.0000000000000004e-05,2e-05,0.0,2.000020000200002e-05,2.4000192001536012e-05,2.7000270002700027e-05,2.8000224001792016e-05,3.4000204001224015e-05,2.8000224001792016e-05,3.919198647081755e-05,3.712545478563775e-05,2.201344074131137e-05,3.0244774509141175e-05,2.2689351436107892e-05
Breznakiellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,2.000016000128001e-06,5.000050000500005e-06,6.000048000384004e-06,3.000018000108001e-06,3.0000240001920015e-06,6.87578710014343e-07,2.7500336878250184e-06,2.751680092663921e-06,2.062143716532353e-06,1.3751122082489629e-06
Briareidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Bromeliaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,0.0,5.000040000320002e-06,8.000080000800008e-06,6.000048000384003e-06,2.000012000072001e-06,4.000032000256002e-06,8.250944520172116e-06,3.437542109781273e-06,6.879200231659803e-06,6.186431149597058e-06,6.188004937120333e-06
Brucellaceae,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0001,0.0002,0.0,0.00012000120001200012,7.000000000000001e-05,0.0001,8e-05,0.00013000130001300012,0.00011900095200761607,0.00013100131001310013,0.00010400083200665604,0.00010400062400374403,0.00011000088000704006,0.00010932501489228054,9.762619591778815e-05,0.00014033568472586,0.00012854029166385,0.00011413431328466392
Bruguierivoracaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000050000500006e-05,2e-05,1e-05,4e-05,2.000020000200002e-05,1.700013600108801e-05,1.7000170001700017e-05,1.800014400115201e-05,1.1000066000396005e-05,2.4000192001536012e-05,1.7189467750358575e-05,1.5812693704993856e-05,1.7198000579149508e-05,2.33709621207e-05,1.7876458707236518e-05
Bryaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,2.062525265868764e-06,0.0,0.0,0.0
Bryobacteraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,3e-05,0.0,0.0,7.000056000448003e-06,5.000050000500004e-06,5.000040000320002e-06,6.000036000216002e-06,1.0000080000640006e-05,4.813050970100402e-06,4.812558953693784e-06,3.439600115829901e-06,8.93595610497353e-06,1.1000897665991705e-05
Bryopsidaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-06,3.0000240001920015e-06,2.000012000072001e-06,0.0,6.87578710014343e-07,2.7500336878250184e-06,2.751680092663921e-06,1.3747624776882351e-06,0.0
Budviciaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0,0.0001,4.0000400004000046e-05,4e-05,5e-05,1e-05,4.0000400004000046e-05,4.0000320002560023e-05,4.400044000440005e-05,4.700037600300803e-05,1.8000108000648007e-05,4.400035200281602e-05,3.162862066065978e-05,2.7500336878250187e-05,5.8473201969108336e-05,3.3681680703361765e-05,5.225426391346059e-05
Bugulidae,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,1.000010000100001e-05,2e-05,4e-05,0.0,1.000010000100001e-05,8.000064000512004e-06,1.7000170001700017e-05,8.000064000512004e-06,1.3000078000468004e-05,1.1000088000704003e-05,1.5126731620315546e-05,1.1000134751300074e-05,1.0318800347489704e-05,1.0310718582661764e-05,1.1688453770116186e-05
Buliminidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,1.0000080000640005e-06,1.375157420028686e-06,6.875084219562546e-07,6.879200231659802e-07,0.0,6.875561041244814e-07
Bulleribasidiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,1.0000080000640005e-06,0.0,1.0000080000640005e-06,0.0,6.875084219562546e-07,6.879200231659802e-07,0.0,6.875561041244814e-07
Buprestidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000048000384004e-06,2.000020000200002e-06,2.000016000128001e-06,2.000012000072001e-06,2.000016000128001e-06,3.437893550071715e-06,4.125050531737528e-06,3.4396001158299015e-06,4.124287433064706e-06,3.4377805206224074e-06
Burkholderiaceae,0.0,0.007,0.003,0.002,0.004,0.0029,0.0011,0.0013,0.0018,0.0013,0.0015900159001590011,0.00185,0.00167,0.00159,0.001340013400134001,0.0018250146001167126,0.0018850188501885012,0.0018090144721157086,0.0017770106620639003,0.0017370138961111607,0.0018619631467187835,0.0017950844897277516,0.0018401860619689924,0.0018786129257609707,0.0018213361198257492
Burseraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buthidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,2.000020000200002e-06,2.000016000128001e-06,3.0000180001080015e-06,3.000024000192002e-06,1.375157420028686e-06,2.062525265868764e-06,2.063760069497941e-06,5.499049910752941e-06,1.375112208248963e-06
Butyricicoccaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buxaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,6.000060000600006e-06,2.000016000128001e-06,0.0,3.000024000192002e-06,4.125472260086058e-06,1.3750168439125092e-06,2.063760069497941e-06,4.811668671908823e-06,3.437780520622407e-06
Buxbaumiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Byturidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cabombaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Cactaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Caeculidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000012000072001e-06,0.0,0.0,0.0,0.0,0.0,0.0
Caedimonadaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1e-05,1.000010000100001e-05,9.000072000576005e-06,2.000020000200002e-06,7.000056000448003e-06,2.000012000072001e-06,5.000040000320003e-06,4.813050970100401e-06,2.062525265868764e-06,3.4396001158299023e-06,2.062143716532353e-06,6.188004937120334e-06
Cafeteriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calanidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.000010000100001e-06,0.0,0.0,0.0,1.375157420028686e-06,0.0,6.879200231659802e-07,0.0,6.875561041244814e-07
Calcarinidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,6.879200231659802e-07,2.062143716532353e-06,6.875561041244814e-07
Calderihabitantaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caldicellulosiruptoraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000040000320003e-06,6.000060000600006e-06,4.000032000256002e-06,9.000054000324003e-06,5.000040000320003e-06,8.93852323018646e-06,1.031262632934382e-05,8.942960301157744e-06,6.873812388441176e-06,6.875561041244815e-06
Caldicoprobacteraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caldilineaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,2.000020000200002e-05,3.0000000000000004e-05,4e-05,1e-05,1.000010000100001e-05,1.700013600108801e-05,1.6000160001600015e-05,1.2000096000768008e-05,2.1000126000756008e-05,1.800014400115201e-05,1.787704646037292e-05,1.8562727392818873e-05,1.7198000579149508e-05,1.8559293448791176e-05,1.3063565978365149e-05
Caldisericaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Caldisphaeraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calditerrivibrionaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,1.0000060000360005e-06,4.000032000256002e-06,2.062736130043029e-06,1.3750168439125092e-06,0.0,0.0,2.0626683123734445e-06
Calditrichaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000040000320002e-06,4.000040000400004e-06,3.000024000192002e-06,1.0000060000360005e-06,4.000032000256002e-06,2.750314840057372e-06,2.7500336878250184e-06,0.0,2.062143716532353e-06,1.375112208248963e-06
Caligidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,2e-05,3.0000000000000004e-05,4e-05,2.000020000200002e-05,4.400035200281603e-05,6.700067000670007e-05,4.9000392003136025e-05,5.600033600201601e-05,6.100048800390403e-05,7.494607939156339e-05,5.362565691258786e-05,3.85235212972949e-05,6.461383645134706e-05,5.225426391346059e-05
Callioplanidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,6.879200231659802e-07,0.0,0.0
Callipallenidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Calliphoridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1.000010000100001e-05,2.000016000128001e-06,6.000060000600005e-06,4.000032000256002e-06,4.000024000144002e-06,9.000072000576005e-06,8.250944520172116e-06,6.187575797606291e-06,4.127520138995881e-06,1.3747624776882353e-06,4.125336624746889e-06
Callirhipidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Callithamniaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000032000256002e-06,0.0,0.0,2.000012000072001e-06,1.0000080000640005e-06,6.87578710014343e-07,1.3750168439125092e-06,6.879200231659802e-07,6.873812388441177e-07,6.875561041244814e-07
Calocalanidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,0.0,0.0,0.0
Calopterygidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calostomataceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calotrichaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0001,4.000040000400004e-05,5e-05,3.0000000000000004e-05,3.0000000000000004e-05,1.000010000100001e-05,3.800030400243202e-05,2.800028000280003e-05,3.500028000224002e-05,3.1000186001116013e-05,2.5000200001600013e-05,3.094104195064544e-05,2.9562862144118947e-05,3.4396001158299016e-05,2.887001203145294e-05,3.437780520622408e-05
Calymperaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calyptraeidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Camacolaimidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Camaenidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
