genus,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Actinocatenispora,,,,,,,,,,,,1.814684426378253e-05,1.9359210144226116e-05,,,1.7450149286028187e-06,3.494560716245167e-06,3.475848932653889e-06,8.718456623935117e-06,1.7410652882073435e-06,2.3846599594132372e-06,3.562649185934872e-06,8.32834624028759e-06,5.943218490541723e-06,1.1847288451856302e-06
Actinocorallia,,,,,,,,,,,,1.814684426378253e-05,,,,,1.7472803581225835e-06,5.213773398980834e-06,3.487382649574047e-06,1.7410652882073435e-06,5.961649898533093e-06,2.3750994572899148e-06,5.948818743062563e-06,3.565931094325034e-06,5.923644225928151e-06
Actinocrinis,,,,,,,,,,,,,,,,,,,,,,1.1875497286449574e-06,,1.1886436981083447e-06,
Actinocrispum,,,,,,,,,,,,,,,,,,1.7379244663269445e-06,,1.7410652882073435e-06,1.1923299797066186e-06,,1.1897637486125126e-06,3.565931094325034e-06,2.3694576903712604e-06
Actinocyclus,,,,,,,,0.0001914975105323631,,0.00019466614755693983,3.845488280874467e-05,0.00012702790984647772,9.679605072113057e-05,7.299802905321557e-05,,3.4900298572056376e-05,1.7472803581225838e-05,3.475848932653889e-05,1.569322192308321e-05,4.00445016287689e-05,1.6692619715892662e-05,2.1375895115609236e-05,2.6174802469475283e-05,2.2584230264058552e-05,2.3694576903712607e-05
Actinokineospora,,,,,,,,,,,3.845488280874467e-05,3.629368852756506e-05,,1.8249507263303893e-05,,1.7450149286028188e-05,1.572552322310325e-05,1.5641320196942503e-05,6.974765299148094e-06,5.223195864622031e-06,9.538639837652949e-06,1.781324592967436e-05,2.141574747502523e-05,1.6641011773516825e-05,5.923644225928151e-06
Actinomadura,,,,,,0.00018928639030853684,0.0003760812335464461,0.0001914975105323631,,,0.00011536464842623401,0.00016332159837404277,0.00011615526086535668,7.299802905321557e-05,9.046007996671075e-05,6.631056728690711e-05,4.7176569669309755e-05,8.168244991736639e-05,7.149134431626796e-05,7.13836768165011e-05,7.988610864034345e-05,7.600318263327727e-05,8.566298990010092e-05,8.439370256569248e-05,6.63448153303953e-05
Actinomarinicola,,,,,,,,,,,1.9227441404372333e-05,1.814684426378253e-05,1.9359210144226116e-05,,1.8092015993342154e-05,1.7450149286028188e-05,1.5725523223103254e-05,8.689622331634723e-06,2.6155369871805346e-05,6.964261152829374e-06,1.1923299797066188e-05,1.4250596743739488e-05,2.0225983726412717e-05,3.5659310943250333e-05,1.4216746142227564e-05
Actinomortierella,,,,,,,,,,,,3.629368852756506e-05,,,,1.2215104500219732e-05,3.494560716245167e-06,1.0427546797961668e-05,1.0462147948722139e-05,1.044639172924406e-05,7.153979878239712e-06,1.0687947557804616e-05,8.328346240287588e-06,1.4263724377300136e-05,7.108373071113782e-06
Actinomyces,,,,,,,,0.0003829950210647262,,,,1.814684426378253e-05,1.9359210144226116e-05,3.6499014526607785e-05,7.236806397336862e-05,1.9195164214631007e-05,2.7956485729961337e-05,1.9117169129596392e-05,2.4411678547018328e-05,1.7410652882073438e-05,1.5500289736186043e-05,2.3750994572899147e-05,2.9744093715312825e-05,2.7338805056491924e-05,2.8433492284455127e-05
Actinomycetospora,,,,,,,,0.0001914975105323631,,,,3.629368852756506e-05,,5.474852178991168e-05,9.046007996671075e-05,1.396011942882255e-05,3.14510464462065e-05,1.5641320196942503e-05,1.569322192308321e-05,1.7410652882073438e-05,1.9077279675305898e-05,8.312848100514702e-06,3.212362121253784e-05,1.9018299169733515e-05,2.3694576903712604e-05
Actinophrys,,,,,,,,,,,,,,,,,,,,,,,1.1897637486125126e-06,,
Actinophytocola,,,,,,,,,,,,,,,5.427604798002646e-05,8.725074643014094e-06,1.3978242864980668e-05,1.3903395730615556e-05,1.7436913247870234e-05,1.5669587593866093e-05,1.6692619715892662e-05,1.781324592967436e-05,2.141574747502523e-05,8.320505886758413e-06,7.108373071113782e-06
Actinoplanes,,,,,,0.00018928639030853684,,0.0003829950210647262,,,1.9227441404372333e-05,7.258737705513012e-05,3.871842028845223e-05,3.6499014526607785e-05,3.618403198668431e-05,4.013534335786483e-05,3.8440167878696836e-05,3.997226272551972e-05,3.313013517095345e-05,4.526769749339093e-05,4.7693199188264745e-05,2.731364375883402e-05,4.4021258698662966e-05,2.9716092452708617e-05,3.198767882001202e-05
Actinopolymorpha,,,,,,,,,,,1.9227441404372333e-05,,,5.474852178991168e-05,9.046007996671078e-05,2.0940179143233826e-05,1.3978242864980668e-05,1.042754679796167e-05,2.26679872222313e-05,3.482130576414687e-06,1.3115629776772806e-05,2.0188345386964275e-05,1.0707873737512615e-05,2.4961517660275238e-05,3.554186535556891e-06
Actinopolyspora,,,,,,,,,,,1.9227441404372333e-05,,,,,3.4900298572056374e-06,,3.475848932653889e-06,3.487382649574047e-06,1.7410652882073435e-06,2.3846599594132372e-06,,2.3795274972250253e-06,1.1886436981083447e-06,3.554186535556891e-06
Actinoptychus,,,,,,,,,,,3.845488280874467e-05,,,,,1.7450149286028187e-06,3.494560716245167e-06,,,,1.1923299797066186e-06,,1.1897637486125126e-06,,
Actinorhabdospora,,,,,,,,,,,,,,,,,,1.7379244663269445e-06,1.7436913247870234e-06,1.7410652882073435e-06,1.1923299797066186e-06,,,1.1886436981083447e-06,
Actinorugispora,,,,,,,,,,,,,,,,,,,,,,1.1875497286449574e-06,1.1897637486125126e-06,1.1886436981083447e-06,
Actinospica,,,,,,,,,,,,,,,,8.725074643014094e-06,1.7472803581225835e-06,5.213773398980834e-06,,6.964261152829374e-06,2.3846599594132372e-06,4.7501989145798296e-06,1.1897637486125126e-06,2.3772873962166893e-06,3.554186535556891e-06
Actinosynnema,,,,,,,,,,,1.9227441404372333e-05,,,,,,6.989121432490334e-06,1.7379244663269445e-06,3.487382649574047e-06,1.7410652882073435e-06,,,2.3795274972250257e-06,1.1886436981083447e-06,3.554186535556891e-06
Actinotalea,,,,,,,,,,0.00019466614755693983,1.9227441404372333e-05,1.814684426378253e-05,,1.8249507263303893e-05,1.8092015993342154e-05,2.443020900043946e-05,8.736401790612917e-06,1.3903395730615556e-05,1.3949530598296187e-05,6.964261152829374e-06,7.153979878239712e-06,1.3063047015094532e-05,1.665669248057518e-05,1.4263724377300136e-05,1.4216746142227564e-05
Actinotignum,,,,,,,,,,,1.9227441404372333e-05,,,,1.8092015993342154e-05,,,,,,1.1923299797066186e-06,,2.3795274972250253e-06,1.1886436981083447e-06,
Actinotrichia,,,,,,,,,,,,,,,,,,,,,,,,,
Actirhodobacter,,,,,,,,,,,1.9227441404372333e-05,5.444053279134759e-05,3.871842028845223e-05,1.8249507263303893e-05,,5.235044785808457e-05,5.940753217616784e-05,8.863414778267418e-05,7.672241829062901e-05,7.138367681650108e-05,6.200115894474418e-05,7.006543399005249e-05,5.234960493895056e-05,6.537540339595895e-05,6.160589994965278e-05
Actomonas,,,,,,,,,,,,1.814684426378253e-05,,1.8249507263303893e-05,1.8092015993342154e-05,8.725074643014094e-06,6.989121432490334e-06,6.951697865307778e-06,1.3949530598296184e-05,1.5669587593866093e-05,8.346309857946331e-06,8.312848100514705e-06,1.0707873737512615e-05,8.320505886758411e-06,3.554186535556891e-06
Aculus,,,,,,,,,,,,,,,,,,,,,,,,,
Acutalibacter,,,,,,,,,,,,,,,,,,,3.487382649574047e-06,,,,2.3795274972250257e-06,,2.3694576903712604e-06
Acuticoccus,0.00196078431372549,,,,,,,0.0001914975105323631,,,7.690976561748933e-05,3.629368852756506e-05,5.8077630432678344e-05,0.00016424556536973503,1.8092015993342154e-05,8.201570164433249e-05,5.9407532176167834e-05,6.60411297204239e-05,5.5798122393184736e-05,9.401752556319654e-05,5.961649898533093e-05,6.531523507547266e-05,4.6400786195888e-05,6.65640470940673e-05,7.226845955632345e-05
Acyrthosiphon,,,,,,,,,,,,1.814684426378253e-05,,,,6.980059714411275e-06,1.7472803581225835e-06,8.689622331634723e-06,1.220583927350916e-05,2.4374914034902807e-05,1.7884949695599282e-05,7.125298371869744e-06,1.546692873196267e-05,8.320505886758411e-06,7.108373071113782e-06
Acytostelium,,,,,,,,,,,,1.814684426378253e-05,,5.474852178991167e-05,5.427604798002647e-05,5.235044785808457e-05,3.494560716245167e-05,3.997226272551972e-05,4.1848591794888555e-05,2.959810989952484e-05,5.961649898533093e-05,4.156424050257351e-05,2.4985038720862768e-05,7.131862188650067e-05,3.0802949974826384e-05
Adalia,,,,,,,,,,,,,,,,,,,,,,,,,
Adelges,,,,,,,,,,,,,,,,,5.241841074367751e-06,1.7379244663269445e-06,5.231073974361069e-06,1.7410652882073435e-06,5.961649898533094e-06,3.562649185934872e-06,4.759054994450052e-06,3.565931094325034e-06,4.738915380742521e-06
Adelpha,,,,,,,,,,,,,,,,,1.7472803581225835e-06,,,,,,,,
Adelphocoris,,,,,,,,,,,,,,,,,,,,,,,,,
Adenocystis,,,,,,,,,,,,,,,,,,,,,,,1.1897637486125126e-06,,
Adenoides,,,,,,,,,,,,,,,,,,,,,,,,,
Adenophora,,,,,,,,,,,,,,,,1.7450149286028187e-06,,,,,,,,,
Adhaeretor,,,,,,,,,0.00019794140934283454,,0.00015381953123497867,3.629368852756506e-05,0.00017423289129803502,,1.8092015993342154e-05,6.282053742970147e-05,4.193472859494201e-05,5.7351507388789174e-05,8.544087491456415e-05,6.441941566367172e-05,5.961649898533093e-05,4.2751790231218465e-05,5.829842368201312e-05,5.111167901865882e-05,6.516008648520965e-05
Adhaeribacter,,,,,,,,0.0001914975105323631,0.00019794140934283454,,0.00015381953123497867,0.00010888106558269518,0.0001355144710095828,5.474852178991168e-05,0.00021710419192010587,0.00011866101514499167,0.00011357322327796792,0.00012513056157554002,0.00011857101008551756,0.00012187457017451405,0.00010492503821418246,0.00014963126580926463,0.00011540708361541375,0.00011767572611272611,0.00015638420756450318
Adiantum,,,,,,,,,,,,3.629368852756506e-05,5.8077630432678344e-05,3.6499014526607785e-05,1.8092015993342154e-05,1.570513435742537e-05,2.7956485729961344e-05,3.475848932653889e-05,4.3592283119675563e-05,1.7410652882073438e-05,3.1000579472372086e-05,1.9000795658319318e-05,2.498503872086277e-05,2.7338805056491924e-05,3.0802949974826384e-05
Adineta,,,,,,0.00018928639030853684,,,,0.00038933229511387967,7.690976561748933e-05,5.444053279134759e-05,0.00011615526086535668,1.8249507263303893e-05,0.00012664411195339507,5.758549264389302e-05,5.416569110180009e-05,7.125490311940473e-05,5.754181371797175e-05,7.312474210470843e-05,7.630911870122359e-05,6.175258588953779e-05,6.781653367091322e-05,7.488455298082572e-05,8.6485205698551e-05
Adlercreutzia,,,,,,,,,0.00019794140934283454,,1.9227441404372333e-05,,,,,1.7450149286028187e-06,1.7472803581225835e-06,3.475848932653889e-06,,3.482130576414687e-06,1.1923299797066186e-06,2.3750994572899148e-06,,,1.1847288451856302e-06
Adonisia,,,,,,,,,,0.00038933229511387967,3.845488280874467e-05,1.814684426378253e-05,1.9359210144226116e-05,,,6.980059714411275e-06,3.494560716245167e-06,1.0427546797961668e-05,1.0462147948722139e-05,6.964261152829374e-06,5.961649898533094e-06,4.7501989145798296e-06,2.3795274972250257e-06,4.754574792433379e-06,1.658620383259882e-05
Aduncisulcus,,,,,,,,,0.0003958828186856691,,9.613720702186167e-05,,,3.6499014526607785e-05,1.8092015993342154e-05,2.268519407183665e-05,2.6209205371838756e-05,1.7379244663269446e-05,1.9180604572657253e-05,1.5669587593866093e-05,1.3115629776772809e-05,1.66256962010294e-05,9.518109988900103e-06,2.020694286784186e-05,1.8955661522970084e-05
Advenella,,,,,,,,,,,1.9227441404372333e-05,,3.871842028845223e-05,,1.8092015993342154e-05,6.980059714411275e-06,1.2230962506858085e-05,4.5186036124500564e-05,2.9642752521379396e-05,1.915171817028078e-05,1.1923299797066186e-05,2.0188345386964275e-05,2.141574747502523e-05,1.7829655471625167e-05,1.0662559606670672e-05
Aedes,,,,,,0.0005678591709256105,0.00018804061677322304,,0.00019794140934283454,,3.845488280874467e-05,5.4440532791347594e-05,,,5.427604798002647e-05,2.966525378624792e-05,1.0483682148735503e-05,1.3903395730615556e-05,2.441167854701832e-05,1.044639172924406e-05,3.1000579472372086e-05,1.9000795658319318e-05,2.736456621808779e-05,2.13955865659502e-05,2.3694576903712604e-05
Aedoeadaptatus,,,,,,,,,,,,,,,,,1.7472803581225835e-06,,1.7436913247870234e-06,,,2.3750994572899148e-06,,,3.554186535556891e-06
Aegicerativicinus,,,,,0.0019011406844106464,0.00018928639030853684,0.00018804061677322304,,0.00019794140934283454,0.00019466614755693983,0.00011536464842623403,7.258737705513012e-05,0.00011615526086535668,0.00014599605810643114,7.236806397336862e-05,7.852567178712685e-05,8.56167375480066e-05,8.689622331634722e-05,5.754181371797175e-05,6.267835037546437e-05,6.796280884327727e-05,6.650278480411762e-05,7.733464365981333e-05,7.607319667893406e-05,7.345318840150908e-05
Aegilops,,,,,,,,,,,,,,,,1.7450149286028187e-06,,1.7379244663269445e-06,3.487382649574047e-06,,3.576989939119856e-06,4.7501989145798296e-06,4.759054994450052e-06,3.565931094325034e-06,1.1847288451856302e-06
Aegirvirus,,,,,,,,,,,,,,,,,,,,,3.576989939119856e-06,,,,
Aegla,,,,,,,,,,,,,,,,,,,,,,,,,1.1847288451856302e-06
Aelia,,,,,,,,,,,,,,,,,,,,,,,,,
Aeoliella,,,,,,0.00018928639030853684,0.00018804061677322304,0.0005744925315970892,,,0.000230729296852468,5.444053279134759e-05,0.00019359210144226114,7.299802905321557e-05,0.0002171041919201058,0.00012738608978800578,0.00011881506435233568,0.00014946150410411724,0.00011857101008551756,0.00012361563546272139,0.00013711794766626113,0.00013181801987959026,0.00013682283109043897,0.00013669402528245961,0.00014690637680301813
Aequoribacter,0.00784313725490196,0.0036697247706422016,0.0018552875695732837,,,0.0015142911224682947,0.0009402030838661152,0.0003829950210647262,0.0003958828186856691,0.0009733307377846992,0.000730642773366148,0.0006714332377599536,0.0008905236666344013,0.0006387327542156362,0.0007055886237403433,0.000684045852012151,0.0006901757414584198,0.0007386178981889511,0.0006364473335471935,0.0006494173525012134,0.0006450505190211774,0.0006638402983124512,0.0006591291167312402,0.0006466221717709395,0.0006504161360068414
Aequorivita,,0.0018348623853211008,,,0.0019011406844106464,0.0003785727806170737,0.0005641218503196692,0.0003829950210647262,0.0007917656373713382,0.0007786645902277593,0.0004422311523005637,0.0005988458607048235,0.0005614170941825573,0.0005292357106358129,0.000705588623740344,0.0007172011356557585,0.0006272736485660075,0.0006395562036083155,0.0006085482723506711,0.0006650869400952053,0.0006367042091633343,0.0006377142042823422,0.0006936322654409895,0.0006216606541106642,0.0006504161360069109
Aeribacillus,,,,,,,,,,,,,,,,5.235044785808457e-06,,1.7379244663269445e-06,,,,,,,
Aeriscardovia,,,,,,,,,,,,,,,,3.4900298572056374e-06,,,,,,,4.759054994450051e-06,,2.3694576903712604e-06
Aerococcus,,,,,,,,,,0.00019466614755693983,,,,,,1.7450149286028187e-06,3.494560716245167e-06,1.2165471264288611e-05,1.743691324787023e-05,3.482130576414687e-06,4.7693199188264745e-06,1.0687947557804616e-05,4.7590549944500505e-06,9.509149584866757e-06,2.3694576903712604e-06
Aerolutibacter,,,,,,,,,,,,,,,,3.4900298572056374e-06,1.7472803581225835e-06,3.475848932653889e-06,3.487382649574047e-06,3.482130576414687e-06,,3.562649185934872e-06,3.5692912458375383e-06,3.565931094325034e-06,3.554186535556891e-06
Aeromicrobium,,,,0.001956947162426614,,,,,,0.00019466614755693983,,3.629368852756506e-05,3.871842028845223e-05,3.6499014526607785e-05,1.8092015993342154e-05,3.6645313500659195e-05,5.416569110180009e-05,6.256528078777001e-05,3.313013517095345e-05,4.7008762781598275e-05,4.0539219310025035e-05,3.9189141045283594e-05,3.926220370421292e-05,4.754574792433378e-05,4.738915380742521e-05
Aeromonas,,,,,,0.00018928639030853684,0.0007521624670928922,0.0001914975105323631,0.00019794140934283454,0.0007786645902277593,0.0003845488280874467,0.0002359089754291729,0.00030974736230761785,0.00032849113073947007,0.00023519620791344803,0.00031235767221990456,0.00032149958589455536,0.0003284677241357925,0.00033304504303432146,0.0003151328171655292,0.0003243137544802003,0.0003123255786336238,0.00031052833838786587,0.0003458953161495283,0.00026893344785713805
Aerosakkonema,,,,,,,,,,,,,1.9359210144226116e-05,,,1.7450149286028187e-06,6.989121432490334e-06,,1.7436913247870234e-06,,,1.1875497286449574e-06,1.1897637486125126e-06,1.1886436981083447e-06,
Aerosticca,,,,,,,,,,,,,,,,,1.7472803581225835e-06,,1.7436913247870234e-06,1.7410652882073435e-06,1.1923299797066186e-06,1.1875497286449574e-06,4.759054994450052e-06,,1.1847288451856302e-06
Aestuariibacter,,0.0018348623853211008,0.0037105751391465673,,,0.0005678591709256105,,0.0007659900421294524,0.0003958828186856691,0.00019466614755693983,0.000711415331961776,0.0007984611476064312,0.000832446036201723,0.000821227826848675,0.0007598646717203699,0.0007294162401557057,0.0007722979182901813,0.0007959694055776291,0.000760249417606842,0.0007608455309463651,0.0007785914767482496,0.0007659695749758533,0.0006876834466977017,0.0007987685651287262,0.0007309776974793471
Aestuariibaculum,0.00196078431372549,,,,,0.0005678591709256105,0.00018804061677322304,0.0001914975105323631,0.0003958828186856691,0.00038933229511387967,0.00023072929685246806,0.0002903495082205205,0.00021295131158648726,0.00027374260894955836,0.00025328822390679014,0.00021463683621814674,0.00022714644655593585,0.000281543763544965,0.00023016725487188706,0.00023678487919619873,0.0002444276458398568,0.00023275974681441166,0.00023319369472805257,0.0002579356824895108,0.0002511625151793536
Aestuariicella,,,,,,,,0.0003829950210647262,,,0.0001922744140437234,0.00012702790984647772,9.679605072113057e-05,3.6499014526607785e-05,0.00025328822390679014,0.0001587963585028565,0.0001817171572447487,0.0001355581083735017,0.00016390698452998015,0.00017932972468535634,0.00018600347683423254,0.0002006959041409978,0.00021534723849886482,0.00023772873962166893,0.00026419453247625036
Aestuariimicrobium,,,,,,,,,,,,,,,,,1.7472803581225835e-06,,3.487382649574047e-06,,1.1923299797066186e-06,1.1875497286449574e-06,,1.1886436981083447e-06,2.3694576903712604e-06
Aestuariirhabdus,,,,,,,0.00018804061677322304,0.0001914975105323631,,,5.768232421311701e-05,0.00014517475411026024,7.743684057690446e-05,0.00021899408715964666,0.0001085520959600529,6.805558221550993e-05,8.911129826425177e-05,7.299282758573168e-05,6.974765299148092e-05,0.00010098178671602593,7.511678872151696e-05,7.48156329046323e-05,6.305747867646318e-05,8.439370256569246e-05,6.989900186595218e-05
Aestuariispira,,,,,,,,,,,3.845488280874467e-05,,1.9359210144226116e-05,3.6499014526607785e-05,1.8092015993342154e-05,1.570513435742537e-05,2.7956485729961344e-05,2.7806791461231112e-05,4.359228311967558e-05,1.7410652882073438e-05,1.7884949695599282e-05,1.1875497286449573e-05,2.498503872086277e-05,1.7829655471625167e-05,1.8955661522970084e-05
Aestuariivirga,,,,,,,,,0.00019794140934283454,0.00019466614755693983,3.845488280874467e-05,1.814684426378253e-05,5.807763043267834e-05,7.299802905321557e-05,7.236806397336862e-05,6.45655523583043e-05,7.51330553992711e-05,6.951697865307778e-05,6.451657901711984e-05,6.093728508725703e-05,8.107843862005007e-05,6.769033453276256e-05,5.2349604938950566e-05,5.34889664148755e-05,6.27906287948384e-05
Aestuariivita,,,,,,0.0003785727806170737,0.00018804061677322304,0.0003829950210647262,0.00019794140934283454,0.00019466614755693983,7.690976561748935e-05,0.00010888106558269518,0.0001355144710095828,0.00018249507263303893,0.00019901217592676367,0.00017450149286028186,0.0001799698768866261,0.00014598565517146334,0.00014298268863253586,0.00015669587593866092,0.00016215687724010014,0.0001995083544123528,0.0001867929085321645,0.0002080126471689603,0.00017060095370673078
Aestuariivivens,,,,,,0.001135718341851221,0.001504324934185784,0.0001914975105323631,0.0005938242280285036,0.0005839984426708196,0.0006537330077486592,0.0007984611476064313,0.0004646210434614267,0.0006387327542156362,0.0006151285437736329,0.0005758549264388673,0.0005643715556735943,0.000566563376022424,0.0005440316933335093,0.0005153553253093736,0.0005270098510302852,0.0005272720795182626,0.000500890538165773,0.0005562852507147053,0.0004940319284424077
Aestuarium,,,,,,,,,,,,9.073422131891265e-05,7.743684057690446e-05,7.299802905321557e-05,9.046007996671075e-05,6.980059714411275e-05,0.00012405690542670344,8.342037438369333e-05,0.00010113409683764733,7.138367681650108e-05,9.65787283562361e-05,7.362808317598736e-05,7.49551161625883e-05,5.8243541207308886e-05,8.056156147262286e-05
Aetherobacter,,,,,,,,,,,,,,,,,,,,,,,,,
Aethina,,,,,,,,,,,,,,,,1.7450149286028187e-06,,3.475848932653889e-06,6.974765299148092e-06,5.223195864622031e-06,4.7693199188264745e-06,4.7501989145798296e-06,8.32834624028759e-06,2.377287396216689e-06,7.108373071113782e-06
Aetokthonos,,,,,,,,,,,,,,5.474852178991167e-05,,8.725074643014094e-06,3.494560716245167e-06,8.689622331634723e-06,1.3949530598296184e-05,1.3928522305658748e-05,2.3846599594132372e-06,4.7501989145798296e-06,1.1897637486125126e-06,9.509149584866757e-06,4.738915380742521e-06
Affinibrenneria,,,,,,,,,,,,,,,,,,,,,1.1923299797066186e-06,,,1.1886436981083447e-06,
Afifella,,,,,,,,,,0.00019466614755693983,3.845488280874467e-05,,,1.8249507263303893e-05,,2.966525378624792e-05,1.572552322310325e-05,1.9117169129596392e-05,1.3949530598296187e-05,1.915171817028078e-05,2.0269609655012517e-05,1.781324592967436e-05,2.141574747502523e-05,1.9018299169733515e-05,1.6586203832598824e-05
Afipia,,,,,,0.00018928639030853684,,,,,7.690976561748933e-05,9.073422131891265e-05,1.9359210144226116e-05,3.6499014526607785e-05,,6.282053742970147e-05,5.2418410743677506e-05,6.430320525409695e-05,4.882335709403665e-05,5.7455154510842324e-05,4.2923879269438274e-05,6.294013561818274e-05,5.948818743062565e-05,4.160252943379206e-05,7.108373071113781e-05
Africadesha,,,,,,,,,,,,,,,,,,,,1.7410652882073435e-06,1.1923299797066186e-06,,,,
Afroboletus,,,,,,,,,,,,,,,,,,,,,,,,,1.1847288451856302e-06
Afronurus,,,,,,,,,,,,,,,,,,,,,1.1923299797066186e-06,,,,
Agabus,,,,,,,,,,,,,,,,,,,,,,,,,
